strategie;session;nbtirage;gain;pot;max
S2CNotLast;920;150;0;182;210
S2C6NStatic;920;150;0;71;227
S2C6NStaticMart;920;95;0;0;330
SMourad1;920;150;0;761;1148
S2CStatic;921;150;0;194;204
S2CNotLast;921;150;0;218;220
S2C6NStatic;921;150;0;170;207
S2C6NStaticMart;921;30;0;1;227
SMourad1;921;98;0;2;632
S2CStatic;922;150;0;167;200
S2CNotLast;922;150;0;179;202
S2C6NStatic;922;150;0;197;258
S2C6NStaticMart;922;110;0;0;274
SMourad1;922;74;0;2;512
S2CStatic;923;150;0;179;200
S2CNotLast;923;150;0;173;202
S2C6NStatic;923;150;0;131;264
S2C6NStaticMart;923;17;0;352;352
SMourad1;923;34;0;2;200
S2CStatic;924;150;0;182;205
S2CNotLast;924;150;0;191;212
S2C6NStatic;924;116;0;7;219
S2C6NStaticMart;924;55;0;0;287
SMourad1;924;45;0;2;296
S2CStatic;925;150;0;206;217
S2CNotLast;925;150;0;215;224
S2C6NStatic;925;150;0;212;225
S2C6NStaticMart;925;134;0;0;236
SMourad1;925;22;0;2;233
S2CStatic;926;150;0;200;215
S2CNotLast;926;150;0;206;213
S2C6NStatic;926;150;0;56;210
S2C6NStaticMart;926;30;0;355;355
SMourad1;926;45;0;2;245
S2CStatic;927;150;0;167;204
S2CNotLast;927;150;0;182;207
S2C6NStatic;927;150;0;35;223
S2C6NStaticMart;927;106;0;1;281
SMourad1;927;34;0;2;200
S2CStatic;928;150;0;203;209
S2CNotLast;928;150;0;218;224
S2C6NStatic;928;150;0;161;221
S2C6NStaticMart;928;150;0;48;315
SMourad1;928;150;0;467;821
S2CStatic;929;150;0;179;215
S2CNotLast;929;150;0;173;200
S2C6NStatic;929;150;0;95;246
S2C6NStaticMart;929;33;0;352;352
SMourad1;929;150;0;53;950
S2CStatic;930;150;0;188;206
S2CNotLast;930;150;0;251;254
S2C6NStatic;930;150;0;86;212
S2C6NStaticMart;930;60;0;1;248
SMourad1;930;34;0;2;218
S2CStatic;931;150;0;188;206
S2CNotLast;931;150;0;164;207
S2C6NStatic;931;150;0;140;215
S2C6NStaticMart;931;97;0;1;267
SMourad1;931;34;0;2;200
S2CStatic;932;150;0;218;228
S2CNotLast;932;150;0;176;200
S2C6NStatic;932;150;0;164;212
S2C6NStaticMart;932;49;0;353;353
SMourad1;932;132;0;2;563
S2CStatic;933;150;0;200;210
S2CNotLast;933;150;0;203;208
S2C6NStatic;933;150;0;326;326
S2C6NStaticMart;933;78;0;356;356
SMourad1;933;39;0;2;203
S2CStatic;934;150;0;206;212
S2CNotLast;934;150;0;179;202
S2C6NStatic;934;150;0;212;242
S2C6NStaticMart;934;86;0;361;361
SMourad1;934;150;0;233;761
S2CStatic;935;150;0;194;217
S2CNotLast;935;150;0;215;215
S2C6NStatic;935;150;0;188;243
S2C6NStaticMart;935;33;0;354;354
SMourad1;935;27;0;2;224
S2CStatic;936;150;0;203;212
S2CNotLast;936;150;0;161;202
S2C6NStatic;936;150;0;89;204
S2C6NStaticMart;936;131;0;0;336
SMourad1;936;76;0;2;200
S2CStatic;937;150;0;188;214
S2CNotLast;937;150;0;227;227
S2C6NStatic;937;150;0;50;253
S2C6NStaticMart;937;14;0;355;355
SMourad1;937;150;0;1442;1451
S2CStatic;938;150;0;179;210
S2CNotLast;938;150;0;185;206
S2C6NStatic;938;150;0;203;277
S2C6NStaticMart;938;24;0;362;362
SMourad1;938;34;0;2;200
S2CStatic;939;150;0;200;206
S2CNotLast;939;150;0;200;207
S2C6NStatic;939;150;0;110;217
S2C6NStaticMart;939;67;0;0;239
SMourad1;939;28;0;2;227
S2CStatic;940;150;0;188;204
S2CNotLast;940;150;0;206;210
S2C6NStatic;940;150;0;176;209
S2C6NStaticMart;940;94;0;0;217
SMourad1;940;74;0;2;416
S2CStatic;941;150;0;182;204
S2CNotLast;941;150;0;188;212
S2C6NStatic;941;150;0;110;200
S2C6NStaticMart;941;95;0;0;200
SMourad1;941;32;0;2;209
S2CStatic;942;150;0;182;204
S2CNotLast;942;150;0;212;215
S2C6NStatic;942;150;0;74;206
S2C6NStaticMart;942;73;0;1;242
SMourad1;942;93;0;2;299
S2CStatic;943;150;0;209;211
S2CNotLast;943;150;0;212;225
S2C6NStatic;943;150;0;173;223
S2C6NStaticMart;943;133;0;0;250
SMourad1;943;109;0;2;491
S2CStatic;944;150;0;194;214
S2CNotLast;944;150;0;191;213
S2C6NStatic;944;150;0;116;238
S2C6NStaticMart;944;141;0;1;335
SMourad1;944;43;0;2;344
S2CStatic;945;150;0;185;206
S2CNotLast;945;150;0;173;202
S2C6NStatic;945;150;0;71;228
S2C6NStaticMart;945;148;0;1;304
SMourad1;945;121;0;2;530
S2CStatic;946;150;0;173;202
S2CNotLast;946;150;0;200;203
S2C6NStatic;946;150;0;29;218
S2C6NStaticMart;946;143;0;1;249
SMourad1;946;26;0;2;230
S2CStatic;947;150;0;167;202
S2CNotLast;947;150;0;188;213
S2C6NStatic;947;150;0;35;225
S2C6NStaticMart;947;73;0;0;212
SMourad1;947;34;0;2;227
S2CStatic;948;150;0;203;209
S2CNotLast;948;150;0;200;205
S2C6NStatic;948;150;0;233;253
S2C6NStaticMart;948;132;0;350;350
SMourad1;948;59;0;2;311
S2CStatic;949;150;0;218;218
S2CNotLast;949;150;0;176;201
S2C6NStatic;949;150;0;182;211
S2C6NStaticMart;949;150;0;15;220
SMourad1;949;37;0;2;200
S2CStatic;950;150;0;197;207
S2CNotLast;950;150;0;209;209
S2C6NStatic;950;150;0;185;242
S2C6NStaticMart;950;79;0;363;363
SMourad1;950;34;0;2;203
S2CStatic;951;150;0;191;216
S2CNotLast;951;150;0;194;207
S2C6NStatic;951;150;0;191;246
S2C6NStaticMart;951;150;0;11;309
SMourad1;951;150;0;662;1028
S2CStatic;952;150;0;176;200
S2CNotLast;952;150;0;158;200
S2C6NStatic;952;150;0;224;255
S2C6NStaticMart;952;150;0;138;313
SMourad1;952;28;0;2;218
S2CStatic;953;150;0;194;209
S2CNotLast;953;150;0;176;204
S2C6NStatic;953;150;0;170;212
S2C6NStaticMart;953;149;0;0;234
SMourad1;953;55;0;2;245
S2CStatic;954;150;0;218;220
S2CNotLast;954;150;0;185;211
S2C6NStatic;954;150;0;182;202
S2C6NStaticMart;954;150;0;8;204
SMourad1;954;37;0;2;227
S2CStatic;955;150;0;206;210
S2CNotLast;955;150;0;179;207
S2C6NStatic;955;150;0;104;200
S2C6NStaticMart;955;92;0;0;200
SMourad1;955;38;0;2;311
S2CStatic;956;150;0;188;212
S2CNotLast;956;150;0;203;208
S2C6NStatic;956;150;0;122;224
S2C6NStaticMart;956;112;0;1;226
SMourad1;956;150;0;722;731
S2CStatic;957;150;0;185;201
S2CNotLast;957;150;0;167;203
S2C6NStatic;957;150;0;197;217
S2C6NStaticMart;957;150;0;8;206
SMourad1;957;43;0;2;317
S2CStatic;958;150;0;227;227
S2CNotLast;958;150;0;179;201
S2C6NStatic;958;150;0;191;240
S2C6NStaticMart;958;32;0;362;362
SMourad1;958;46;0;2;200
S2CStatic;959;150;0;239;242
S2CNotLast;959;150;0;185;211
S2C6NStatic;959;150;0;215;266
S2C6NStaticMart;959;22;0;363;363
SMourad1;959;150;0;1310;1475
S2CStatic;960;150;0;185;208
S2CNotLast;960;150;0;206;208
S2C6NStatic;960;150;0;143;241
S2C6NStaticMart;960;34;0;357;357
SMourad1;960;34;0;2;209
S2CStatic;961;150;0;197;201
S2CNotLast;961;150;0;164;204
S2C6NStatic;961;150;0;131;200
S2C6NStaticMart;961;78;0;1;200
SMourad1;961;34;0;2;200
S2CStatic;962;150;0;182;207
S2CNotLast;962;150;0;170;200
S2C6NStatic;962;150;0;182;220
S2C6NStaticMart;962;83;0;1;265
SMourad1;962;54;0;2;200
S2CStatic;963;150;0;176;203
S2CNotLast;963;150;0;203;203
S2C6NStatic;963;150;0;116;239
S2C6NStaticMart;963;100;0;1;321
SMourad1;963;150;0;137;617
S2CStatic;964;150;0;209;219
S2CNotLast;964;150;0;185;203
S2C6NStatic;964;150;0;65;222
S2C6NStaticMart;964;16;0;350;350
SMourad1;964;85;0;2;326
S2CStatic;965;150;0;191;206
S2CNotLast;965;150;0;188;220
S2C6NStatic;965;150;0;137;206
S2C6NStaticMart;965;92;0;1;220
SMourad1;965;150;0;158;623
S2CStatic;966;150;0;224;227
S2CNotLast;966;150;0;188;206
S2C6NStatic;966;150;0;140;202
S2C6NStaticMart;966;21;0;1;204
SMourad1;966;34;0;2;200
S2CStatic;967;150;0;185;204
S2CNotLast;967;150;0;188;205
S2C6NStatic;967;150;0;107;213
S2C6NStaticMart;967;41;0;0;236
SMourad1;967;76;0;2;266
S2CStatic;968;150;0;185;204
S2CNotLast;968;150;0;212;214
S2C6NStatic;968;150;0;53;211
S2C6NStaticMart;968;116;0;0;228
SMourad1;968;34;0;2;200
S2CStatic;969;150;0;203;210
S2CNotLast;969;150;0;212;225
S2C6NStatic;969;150;0;161;202
S2C6NStaticMart;969;150;0;9;204
SMourad1;969;150;0;236;593
S2CStatic;970;150;0;188;204
S2CNotLast;970;150;0;206;220
S2C6NStatic;970;150;0;32;208
S2C6NStaticMart;970;150;0;10;232
SMourad1;970;150;0;1484;1487
S2CStatic;971;150;0;191;201
S2CNotLast;971;150;0;203;209
S2C6NStatic;971;150;0;173;212
S2C6NStaticMart;971;71;0;0;210
SMourad1;971;31;0;2;233
S2CStatic;972;150;0;191;204
S2CNotLast;972;150;0;221;235
S2C6NStatic;972;150;0;101;217
S2C6NStaticMart;972;38;0;353;353
SMourad1;972;31;0;2;212
S2CStatic;973;150;0;224;225
S2CNotLast;973;150;0;185;205
S2C6NStatic;973;150;0;176;247
S2C6NStaticMart;973;36;0;352;352
SMourad1;973;27;0;2;218
S2CStatic;974;150;0;203;207
S2CNotLast;974;150;0;206;207
S2C6NStatic;974;150;0;143;228
S2C6NStaticMart;974;130;0;0;320
SMourad1;974;150;0;263;506
S2CStatic;975;150;0;173;201
S2CNotLast;975;150;0;158;202
S2C6NStatic;975;150;0;155;207
S2C6NStaticMart;975;38;0;1;206
SMourad1;975;150;0;1289;1478
S2CStatic;976;150;0;194;206
S2CNotLast;976;150;0;197;214
S2C6NStatic;976;150;0;188;261
S2C6NStaticMart;976;80;0;354;354
SMourad1;976;150;0;890;1058
S2CStatic;977;150;0;176;202
S2CNotLast;977;150;0;218;223
S2C6NStatic;977;150;0;44;204
S2C6NStaticMart;977;57;0;1;227
SMourad1;977;25;0;2;263
S2CStatic;978;150;0;206;206
S2CNotLast;978;150;0;206;210
S2C6NStatic;978;150;0;122;215
S2C6NStaticMart;978;47;0;0;255
SMourad1;978;30;0;2;296
S2CStatic;979;150;0;227;238
S2CNotLast;979;150;0;200;216
S2C6NStatic;979;150;0;281;283
S2C6NStaticMart;979;51;0;353;353
SMourad1;979;37;0;2;200
S2CStatic;980;150;0;179;204
S2CNotLast;980;150;0;170;204
S2C6NStatic;980;150;0;203;254
S2C6NStaticMart;980;120;0;0;254
SMourad1;980;52;0;2;293
S2CStatic;981;150;0;197;211
S2CNotLast;981;150;0;212;221
S2C6NStatic;981;150;0;95;200
S2C6NStaticMart;981;111;0;1;223
SMourad1;981;150;0;1235;1235
S2CStatic;982;150;0;224;224
S2CNotLast;982;150;0;185;215
S2C6NStatic;982;150;0;230;230
S2C6NStaticMart;982;81;0;364;364
SMourad1;982;34;0;2;233
S2CStatic;983;150;0;206;220
S2CNotLast;983;150;0;200;209
S2C6NStatic;983;150;0;176;230
S2C6NStaticMart;983;73;0;352;352
SMourad1;983;59;0;2;323
S2CStatic;984;150;0;221;225
S2CNotLast;984;150;0;161;200
S2C6NStatic;984;150;0;197;281
S2C6NStaticMart;984;21;0;353;353
SMourad1;984;125;0;2;413
S2CStatic;985;150;0;194;216
S2CNotLast;985;150;0;182;200
S2C6NStatic;985;150;0;152;250
S2C6NStaticMart;985;24;0;359;359
SMourad1;985;55;0;2;200
S2CStatic;986;150;0;203;205
S2CNotLast;986;150;0;200;209
S2C6NStatic;986;150;0;125;204
S2C6NStaticMart;986;110;0;0;212
SMourad1;986;150;0;1118;1121
S2CStatic;987;150;0;155;201
S2CNotLast;987;150;0;179;201
S2C6NStatic;987;143;0;4;200
S2C6NStaticMart;987;57;0;0;227
SMourad1;987;34;0;2;200
S2CStatic;988;150;0;182;225
S2CNotLast;988;150;0;161;200
S2C6NStatic;988;150;0;56;234
S2C6NStaticMart;988;14;0;351;351
SMourad1;988;150;0;1430;1514
S2CStatic;989;150;0;194;206
S2CNotLast;989;150;0;215;215
S2C6NStatic;989;150;0;242;264
S2C6NStaticMart;989;29;0;350;350
SMourad1;989;43;0;2;326
S2CStatic;990;150;0;173;209
S2CNotLast;990;150;0;164;201
S2C6NStatic;990;150;0;173;218
S2C6NStaticMart;990;150;0;76;312
SMourad1;990;150;0;44;590
S2CStatic;991;150;0;194;201
S2CNotLast;991;150;0;209;225
S2C6NStatic;991;150;0;26;202
S2C6NStaticMart;991;64;0;1;204
SMourad1;991;105;0;2;326
S2CStatic;992;150;0;158;204
S2CNotLast;992;150;0;197;212
S2C6NStatic;992;103;0;11;204
S2C6NStaticMart;992;63;0;0;268
SMourad1;992;43;0;2;230
S2CStatic;993;150;0;212;212
S2CNotLast;993;150;0;179;207
S2C6NStatic;993;150;0;260;271
S2C6NStaticMart;993;150;0;185;290
SMourad1;993;35;0;2;200
S2CStatic;994;150;0;224;225
S2CNotLast;994;150;0;203;207
S2C6NStatic;994;150;0;194;226
S2C6NStaticMart;994;150;0;48;265
SMourad1;994;34;0;2;215
S2CStatic;995;150;0;221;222
S2CNotLast;995;150;0;224;227
S2C6NStatic;995;150;0;107;210
S2C6NStaticMart;995;150;0;24;248
SMourad1;995;150;0;707;866
S2CStatic;996;150;0;170;211
S2CNotLast;996;150;0;197;216
S2C6NStatic;996;150;0;212;245
S2C6NStaticMart;996;27;0;362;362
SMourad1;996;68;0;2;347
S2CStatic;997;150;0;218;224
S2CNotLast;997;150;0;200;211
S2C6NStatic;997;150;0;200;236
S2C6NStaticMart;997;15;0;361;361
SMourad1;997;110;0;2;476
S2CStatic;998;150;0;167;201
S2CNotLast;998;150;0;170;202
S2C6NStatic;998;150;0;89;202
S2C6NStaticMart;998;73;0;0;204
SMourad1;998;37;0;2;272
S2CStatic;999;150;0;146;209
S2CNotLast;999;150;0;170;200
S2C6NStatic;999;135;0;12;230
S2C6NStaticMart;999;17;0;363;363
SMourad1;999;150;0;401;530
S2CStatic;1000;150;0;218;227
S2CNotLast;1000;150;0;191;202
S2C6NStatic;1000;150;0;146;249
S2C6NStaticMart;1000;25;0;351;351
SMourad1;1000;44;0;2;278
